"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"botania:flower",4,"Mystical Yellow Flower","mysticFlowerYellow",""
"botania:flower",5,"Mystical Lime Flower","mysticFlowerLime",""
"botania:flower",6,"Mystical Pink Flower","mysticFlowerPink",""
"botania:flower",7,"Mystical Gray Flower","mysticFlowerGray",""
"botania:flower",8,"Mystical Light Gray Flower","mysticFlowerLightGray",""
"botania:flower",9,"Mystical Cyan Flower","mysticFlowerCyan",""
"botania:flower",10,"Mystical Purple Flower","mysticFlowerPurple",""
"botania:flower",11,"Mystical Blue Flower","mysticFlowerBlue",""
"botania:flower",12,"Mystical Brown Flower","mysticFlowerBrown",""
"botania:flower",13,"Mystical Green Flower","mysticFlowerGreen",""
"botania:flower",14,"Mystical Red Flower","mysticFlowerRed",""
"botania:flower",15,"Mystical Black Flower","mysticFlowerBlack",""
"botania:lexicon",0,"Lexica Botania","lexicaBotania",""
"botania:livingrock",0,"Livingrock","livingrock",""
"botania:livingwood",0,"Livingwood","livingwood",""
"botania:manaresource",0,"Manasteel Ingot","ingotManasteel",""
"botania:manaresource",1,"Mana Pearl","manaPearl",""
"botania:manaresource",2,"Mana Diamond","manaDiamond",""
"botania:manaresource",3,"Livingwood Twig","livingwoodTwig",""
"botania:manaresource",4,"Terrasteel Ingot","ingotTerrasteel",""
"botania:manaresource",5,"Gaia Spirit","eternalLifeEssence",""
"botania:manaresource",6,"Redstone Root","redstoneRoot",""
"botania:manaresource",7,"Elementium Ingot","ingotElvenElementium",""
"botania:manaresource",8,"Pixie Dust","elvenPixieDust",""
"botania:manaresource",9,"Dragonstone","elvenDragonstone",""
"botania:manaresource",11,"Crafting Placeholder","bPlaceholder",""
"botania:manaresource",12,"Red String","bRedString",""
"botania:manaresource",13,"Dreamwood Twig","dreamwoodTwig",""
"botania:manaresource",14,"Gaia Spirit Ingot","gaiaIngot",""
"botania:manaresource",15,"Ender Air Bottle","bEnderAirBottle",""
"botania:manaresource",16,"Mana Infused String","manaString",""
"botania:manaresource",17,"Manasteel Nugget","nuggetManasteel",""
"botania:manaresource",18,"Terrasteel Nugget","nuggetTerrasteel",""
"botania:manaresource",19,"Elementium Nugget","nuggetElvenElementium",""
"botania:manaresource",20,"Living Root","livingRoot",""
"botania:manaresource",21,"Pebble","pebble",""
"botania:manaresource",22,"Manaweave Cloth","clothManaweave",""
"botania:manaresource",23,"Mana Powder","powderMana",""
"botania:mushroom",0,"White Shimmering Mushroom","petalWhite",""
"botania:mushroom",1,"Orange Shimmering Mushroom","petalOrange",""
"botania:mushroom",2,"Magenta Shimmering Mushroom","petalMagenta",""
"botania:mushroom",3,"Light Blue Shimmering Mushroom","petalLightBlue",""
"botania:mushroom",4,"Yellow Shimmering Mushroom","petalYellow",""
"botania:mushroom",5,"Lime Shimmering Mushroom","petalLime",""
"botania:mushroom",6,"Pink Shimmering Mushroom","petalPink",""
"botania:mushroom",7,"Gray Shimmering Mushroom","petalGray",""
"botania:mushroom",8,"Light Gray Shimmering Mushroom","petalLightGray",""
"botania:mushroom",9,"Cyan Shimmering Mushroom","petalCyan",""
"botania:mushroom",10,"Purple Shimmering Mushroom","petalPurple",""
"botania:mushroom",11,"Blue Shimmering Mushroom","petalBlue",""
"botania:mushroom",12,"Brown Shimmering Mushroom","petalBrown",""
"botania:mushroom",13,"Green Shimmering Mushroom","petalGreen",""
"botania:mushroom",14,"Red Shimmering Mushroom","petalRed",""
"botania:mushroom",15,"Black Shimmering Mushroom","petalBlack",""
"botania:pestleandmortar",0,"Pestle and Mortar","pestleAndMortar",""
"botania:petal",0,"Mystical White Petal","petalWhite",""
"botania:petal",1,"Mystical Orange Petal","petalOrange",""
"botania:petal",2,"Mystical Magenta Petal","petalMagenta",""
"botania:petal",3,"Mystical Light Blue Petal","petalLightBlue",""
"botania:petal",4,"Mystical Yellow Petal","petalYellow",""
"botania:petal",5,"Mystical Lime Petal","petalLime",""
"botania:petal",6,"Mystical Pink Petal","petalPink",""
"botania:petal",7,"Mystical Gray Petal","petalGray",""
"botania:petal",8,"Mystical Light Gray Petal","petalLightGray",""
"botania:petal",9,"Mystical Cyan Petal","petalCyan",""
"botania:petal",10,"Mystical Purple Petal","petalPurple",""
"botania:petal",11,"Mystical Blue Petal","petalBlue",""
"botania:petal",12,"Mystical Brown Petal","petalBrown",""
"botania:petal",13,"Mystical Green Petal","petalGreen",""
"botania:petal",14,"Mystical Red Petal","petalRed",""
"botania:petal",15,"Mystical Black Petal","petalBlack",""
"botania:quartz",0,"Smokey Quartz","quartzDark",""
"botania:quartz",1,"Mana Quartz","quartzMana",""
"botania:quartz",2,"Blaze Quartz","quartzBlaze",""
"botania:quartz",3,"Lavender Quartz","quartzLavender",""
"botania:quartz",4,"Redquartz","quartzRed",""
"botania:quartz",5,"Elven Quartz","quartzElven",""
"botania:quartz",6,"Sunny Quartz","quartzSunny",""
"botania:rune",0,"Rune of Water","runeWaterB",""
"botania:rune",1,"Rune of Fire","runeFireB",""
"botania:rune",2,"Rune of Earth","runeEarthB",""
"botania:rune",3,"Rune of Air","runeAirB",""
"botania:rune",4,"Rune of Spring","runeSpringB",""
"botania:rune",5,"Rune of Summer","runeSummerB",""
"botania:rune",6,"Rune of Autumn","runeAutumnB",""
"botania:rune",7,"Rune of Winter","runeWinterB",""
"botania:rune",8,"Rune of Mana","runeManaB",""
"botania:rune",9,"Rune of Lust","runeLustB",""
"botania:rune",10,"Rune of Gluttony","runeGluttonyB",""
"botania:rune",11,"Rune of Greed","runeGreedB",""
"botania:rune",12,"Rune of Sloth","runeSlothB",""
"botania:rune",13,"Rune of Wrath","runeWrathB",""
"botania:rune",14,"Rune of Envy","runeEnvyB",""
"botania:rune",15,"Rune of Pride","runePrideB",""
"botania:storage",0,"Block of Manasteel","blockManasteel",""
"botania:storage",1,"Block of Terrasteel","blockTerrasteel",""
"botania:storage",2,"Block of Elementium","blockElvenElementium",""
"botania:vial",0,"Managlass Vial","bVial",""
"botania:vial",1,"Alfglass Flask","bFlask",""
"botanicadds:elvenwood_log",0,"Elvenwood Log","logElvenwood",""
"botany:database",0,"Botanist Database","binnie_database",""
"botany:misc",7,"Weedkiller","weedkiller",""
"botany:pigment",0,"Aquamarine Pigment","pigment",""
"botany:stained",0,"Aquamarine Pigmented Glass","blockGlass",""
"botany:trowel_diamond",0,"Diamond Trowel","toolTrowel",""
"botany:trowel_gold",0,"Gold Trowel","toolTrowel",""
"botany:trowel_iron",0,"Iron Trowel","toolTrowel",""
"botany:trowel_stone",0,"Stone Trowel","toolTrowel",""
"botany:trowel_wood",0,"Wooden Trowel","toolTrowel",""
"chisel:andesite",0,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",1,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",2,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",3,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",4,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",5,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",6,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",7,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",8,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",9,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",10,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",11,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",12,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",13,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",14,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite",15,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",0,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",1,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",2,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",3,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",4,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",5,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",6,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",7,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",8,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",9,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",10,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",11,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",12,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",13,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",14,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite1",15,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:andesite2",0,"Andesite","stoneAndesite,stoneAndesitePolished",""
"chisel:basalt",0,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",1,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",2,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",3,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",4,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",5,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",6,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",7,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",8,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",9,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",10,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",11,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",12,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",13,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",14,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt",15,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",0,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",1,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",2,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",3,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",4,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",5,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",6,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",7,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",8,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt1",9,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",0,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",1,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",2,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",3,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",4,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",5,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",6,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:basalt2",7,"Basalt","stoneBasalt,stoneBasaltPolished",""
"chisel:block_charcoal",0,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",1,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",2,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",3,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",4,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",5,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",6,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",7,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",8,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",9,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",10,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",11,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",12,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",13,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",14,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal",15,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",0,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",1,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",2,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",3,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",4,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",5,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",6,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",7,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",8,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",9,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",10,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",11,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",12,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",13,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",14,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal1",15,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal2",0,"Block of Charcoal","blockCharcoal",""
"chisel:block_charcoal2",1,"Block of Charcoal","blockCharcoal",""
"chisel:block_coal",0,"Block of Coal","blockCoal",""
"chisel:block_coal",1,"Block of Coal","blockCoal",""
"chisel:block_coal",2,"Block of Coal","blockCoal",""
"chisel:block_coal",3,"Block of Coal","blockCoal",""
"chisel:block_coal",4,"Block of Coal","blockCoal",""
"chisel:block_coal",5,"Block of Coal","blockCoal",""
"chisel:block_coal",6,"Block of Coal","blockCoal",""
"chisel:block_coal",7,"Block of Coal","blockCoal",""
"chisel:block_coal",8,"Block of Coal","blockCoal",""
"chisel:block_coal",9,"Block of Coal","blockCoal",""
"chisel:block_coal",10,"Block of Coal","blockCoal",""
"chisel:block_coal",11,"Block of Coal","blockCoal",""
"chisel:block_coal",12,"Block of Coal","blockCoal",""
"chisel:block_coal",13,"Block of Coal","blockCoal",""
"chisel:block_coal",14,"Block of Coal","blockCoal",""
"chisel:block_coal",15,"Block of Coal","blockCoal",""
"chisel:block_coal1",0,"Block of Coal","blockCoal",""
"chisel:block_coal1",1,"Block of Coal","blockCoal",""
"chisel:block_coal1",2,"Block of Coal","blockCoal",""
"chisel:block_coal1",3,"Block of Coal","blockCoal",""
"chisel:block_coal1",4,"Block of Coal","blockCoal",""
"chisel:block_coal1",5,"Block of Coal","blockCoal",""
"chisel:block_coal1",6,"Block of Coal","blockCoal",""
"chisel:block_coal1",7,"Block of Coal","blockCoal",""
"chisel:block_coal1",8,"Block of Coal","blockCoal",""
"chisel:block_coal1",9,"Block of Coal","blockCoal",""
"chisel:block_coal1",10,"Block of Coal","blockCoal",""
"chisel:block_coal1",11,"Block of Coal","blockCoal",""
"chisel:block_coal1",12,"Block of Coal","blockCoal",""
"chisel:block_coal1",13,"Block of Coal","blockCoal",""
"chisel:block_coal1",14,"Block of Coal","blockCoal",""
"chisel:block_coal1",15,"Block of Coal","blockCoal",""
"chisel:block_coal2",0,"Block of Coal","blockCoal",""
"chisel:block_coal2",1,"Block of Coal","blockCoal",""
"chisel:block_coal_coke",0,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",1,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",2,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",3,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",4,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",5,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",6,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",7,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",8,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",9,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",10,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",11,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",12,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",13,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",14,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke",15,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",0,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",1,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",2,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",3,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",4,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",5,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",6,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",7,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",8,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",9,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",10,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",11,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",12,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",13,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",14,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke1",15,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke2",0,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:block_coal_coke2",1,"Block of Coal Coke","blockCoalCoke,blockFuelCoke",""
"chisel:blockaluminum",0,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",1,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",2,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",3,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",4,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",5,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockaluminum",6,"Block of Aluminum","blockAluminium,blockAluminum",""
"chisel:blockbronze",0,"Block of Bronze","blockBronze",""
"chisel:blockbronze",1,"Block of Bronze","blockBronze",""
"chisel:blockbronze",2,"Block of Bronze","blockBronze",""
"chisel:blockbronze",3,"Block of Bronze","blockBronze",""
"chisel:blockbronze",4,"Block of Bronze","blockBronze",""
"chisel:blockbronze",5,"Block of Bronze","blockBronze",""
"chisel:blockbronze",6,"Block of Bronze","blockBronze",""
